SAMPLE_ID,BRCA1/2_mut,other_HRR_gene_mutation_somatic,cnv_N_CNdipl,cnv_N_CNloss,cnv_N_CNgain,cnv_CNlt5_frac,cnv_CNgt10_frac,cnv_evenCN_frac,cnv_CNloss_frac,cnv_DUP_len_30000_inf,cnv_DUP_len_30_100,cnv_DEL_len_100000_inf,cnv_DIPLOID_len_100000_inf,sv_n_trans,sv_n_del,sv_n_inv,sv_n_tadem_dup,sv_trans_frac,sv_del_frac,sv_inv_frac,sv_tadem_dup_frac,sv_n_all_sv,sv_n_svclass_stdev,sv_dup_30000+,sv_del_100000+,sv_microhom_deletion_mean,sv_microhom_inversion_mean,sv_microhom_tandem-duplication_mean,sv_microhom_translocation_mean,indel_n_del,indel_n_ins,ins_indel_ratio,del_indel_ratio,indel_DEL_len_1,indel_DEL_len_2,indel_DEL_len_3,indel_DEL_len_4,indel_DEL_len_inf,indel_INS_len_1,indel_INS_len_2,indel_INS_len_3,indel_INS_len_4,indel_INS_len_inf,indel_DEL_mh,indel_DEL_noMHstatus,indel_DEL_rep,indel_del_mh_ratio,Telomeric_AI,Interstitial_AI,Telomeric_LOH,Interstitial_LOH,Ploidy,aberrant_cell_fraction,LST_count,LOH_count,MSI,cnv_DEL_0_3500_sum_indel_DEL_len_inf,indel_INS_len_inf_sum_cnv_DUP_0_30000,indel_INS_len_inf_sum_cnv_DUP_0_1000,frac_cnv_DUP_len_30000_inf,frac_cnv_DEL_len_100000_inf,frac_cnv_DIPLOID_len_100000_inf,frac_sv_dup_30000+,frac_sv_del_frac,frac_sv_del_100000+,FBI_relaxed,percent_all_cc2ca,percent_all_cc2ct,cc2ca_vs_cc2ct,SBS31,ccne1_amp,resistant_ccne1_over_6,cnv_DUP_len_0_30000,cnv_DEL_len_0_100000,cnv_DIPLOID_len_0_100000,sv_dup_0_30000,sv_del_0_100000,frac_cnv_DUP_len_0_30000,frac_cnv_DEL_len_0_100000,frac_cnv_DIPLOID_len_0_100000,frac_sv_dup_0_30000,frac_sv_del_0_100000
Sample_0121,0,0,122,66,212,0.875,0.005,0.502645502645503,0.237410071942446,202,0,48,109,116,132,71,114,0.267898383371824,0.304849884526559,0.163972286374134,0.263279445727483,433,22.6094559863788,106,65,0.856060606060606,0.436619718309859,0.798245614035088,0.344827586206897,583,317,0.3522222222222222,0.6477777777777778,174,59,48,31,271,186,12,2,6,111,249,89,245,583.0,38,270,27,170,2.6986,0.48,15,23,0.03,272,121,111,0.952830188679245,0.727272727272727,0.89344262295082,0.929824561403509,0.00230414746543779,0.49128962435414,9,40.71,68.39,1.68,0.82,1,0,10,18,13,8,67,0.04716981132075504,0.27272727272727304,0.10655737704918,0.070175438596491,0.50871037564586
Sample_0122,0,0,38,7,115,0.80625,0.0,0.487179487179487,0.0573770491803279,111,0,2,30,33,6,6,5,0.66,0.12,0.12,0.1,50,11.842719282327,5,1,0.5,0.333333333333333,5.4,0.0,358,293,0.4500768049,0.5499231951,145,55,25,26,107,187,12,4,4,86,89,66,203,0.248603352,12,82,1,20,2.6589,0.98,4,1,0.19,108,90,86,0.965217391304348,0.285714285714286,0.789473684210526,1.0,0.0196078431372549,0.163398692810457,0,32.58,163.85,5.03,0.72,0,0,4,5,8,0,5,0.03478260869565197,0.714285714285714,0.210526315789474,0.0,0.8366013071895431
Sample_0123,0,0,41,24,531,0.479865771812081,0.0906040268456376,0.5,0.0432432432432433,516,0,19,40,433,236,218,156,0.415148609779482,0.226270373921381,0.209012464046021,0.149568552253116,1043,103.781922799686,141,141,0.694915254237288,0.844036697247706,0.743589743589744,0.662817551963048,529,377,0.4161147903,0.5838852097,273,49,20,25,162,252,20,4,8,93,122,153,254,0.2306238185,32,473,14,156,4.2701,0.83,24,12,0.9,163,108,93,0.971751412429379,0.791666666666667,0.975609756097561,0.903846153846154,0.000957854406130268,0.596885349698032,38,38.53,46.37,1.2,0.99,1,1,15,5,1,15,95,0.028248587570620987,0.20833333333333304,0.024390243902439046,0.09615384615384603,0.403114650301968
Sample_0124,0,0,107,28,76,0.90521327014218,0.023696682464455,0.630541871921182,0.269230769230769,64,0,9,101,56,49,78,40,0.251121076233184,0.219730941704036,0.349775784753363,0.179372197309417,223,14.0423466699836,39,42,0.591836734693878,0.5,0.775,0.142857142857143,201,171,0.4596774194,0.5403225806,74,26,10,9,82,85,3,1,3,79,66,41,94,0.328358209,5,86,0,34,2.033,1.0,0,0,0.02,82,91,79,0.842105263157895,0.321428571428572,0.94392523364486,0.975,0.00446428571428571,0.853316326530612,9,47.18,68.6,1.45,0.01,0,0,12,19,6,1,7,0.15789473684210498,0.6785714285714279,0.05607476635513997,0.025000000000000022,0.14668367346938804
Sample_0125,0,0,123,14,117,0.925196850393701,0.0,0.621513944223108,0.106870229007634,110,0,12,120,70,5,5,29,0.642201834862385,0.0458715596330275,0.0458715596330275,0.26605504587156,109,26.55536668924,26,0,0.4,0.8,1.20689655172414,1.22857142857143,239,225,0.4849137931,0.5150862069,110,31,10,16,72,178,5,4,5,33,52,26,161,0.2175732218,12,116,4,30,2.0838,0.49,3,2,0.0,72,40,33,0.94017094017094,0.857142857142857,0.975609756097561,0.896551724137931,0.00909090909090909,0.0,0,33.47,90.72,2.71,0.39,1,1,7,2,3,3,5,0.05982905982905995,0.14285714285714302,0.024390243902439046,0.10344827586206895,1.0
Sample_0126,0,1,118,38,241,0.755667506297229,0.017632241813602,0.549019607843137,0.136200716845878,228,0,29,116,70,53,42,171,0.208333333333333,0.157738095238095,0.125,0.508928571428571,336,51.2103505162775,153,19,1.73584905660377,0.80952380952381,1.14619883040936,0.671428571428571,200,176,0.4680851064,0.5319148936,72,31,9,5,83,98,7,3,1,67,68,34,98,0.34,30,271,18,116,2.4102,0.28,13,16,0.0,83,80,67,0.946058091286307,0.763157894736842,0.983050847457627,0.894736842105263,0.0029673590504451,0.357426795812105,9,37.14,56.9,1.53,0.86,1,1,13,9,2,18,34,0.053941908713692976,0.23684210526315796,0.016949152542372947,0.10526315789473695,0.642573204187895
Sample_0127,0,0,54,23,204,0.693950177935943,0.096085409252669,0.521186440677966,0.101321585903084,198,0,18,51,40,36,48,61,0.216216216216216,0.194594594594595,0.259459459459459,0.32972972972973,185,9.54921462739214,57,21,1.41666666666667,0.791666666666667,0.868852459016393,1.075,340,307,0.47449768160741884,0.5255023183925811,135,52,21,19,113,181,16,4,7,99,88,95,157,340.0,29,185,17,69,3.1467,0.53,2,6,0.05,113,105,99,0.970588235294118,0.782608695652174,0.944444444444444,0.934426229508197,0.00537634408602151,0.580197132616488,10,34.59,71.8,2.08,0.99,1,1,6,5,3,4,15,0.029411764705882026,0.21739130434782605,0.055555555555556024,0.06557377049180302,0.419802867383512
Sample_0128,0,0,110,65,93,0.955223880597015,0.0,0.503846153846154,0.411392405063291,83,0,53,106,141,39,37,130,0.406340057636888,0.112391930835735,0.106628242074928,0.37463976945245,347,48.9099938662846,92,9,1.0,0.594594594594595,0.838461538461538,0.269503546099291,390,460,0.5411764706,0.4588235294,184,45,19,23,119,327,18,5,7,103,87,61,242,0.2230769231,22,131,19,53,1.8571,0.53,9,11,0.0,119,113,103,0.89247311827957,0.815384615384615,0.963636363636364,0.707692307692308,0.0028735632183908,0.230106100795756,7,40.1,69.96,1.74,0.71,0,0,10,12,4,38,30,0.10752688172043001,0.18461538461538496,0.03636363636363604,0.29230769230769205,0.769893899204244
Sample_0129,0,0,41,9,173,0.645739910313901,0.0672645739910314,0.572222222222222,0.0494505494505494,156,0,4,40,42,6,3,1,0.807692307692308,0.115384615384615,0.0576923076923077,0.0192307692307692,52,16.8374582404827,1,0,0.666666666666667,0.666666666666667,1.0,0.0714285714285714,549,496,0.47464114832535886,0.5253588516746411,249,76,29,31,164,337,26,11,7,115,144,104,301,549.0,25,134,10,59,2.9356,0.6,4,19,0.3,164,132,116,0.901734104046243,0.444444444444444,0.975609756097561,1.0,0.0188679245283019,0.0,2,49.67,81.21,1.63,1.0,0,0,17,5,1,0,6,0.09826589595375701,0.555555555555556,0.024390243902439046,0.0,1.0
Sample_0130,0,0,73,31,384,0.719262295081967,0.0225409836065574,0.523696682464455,0.0746987951807229,367,0,17,64,35,22,13,23,0.376344086021505,0.236559139784946,0.139784946236559,0.247311827956989,93,7.82224392358101,12,17,1.22727272727273,0.0769230769230769,1.04347826086956,0.2,181,143,0.44135802469135804,0.558641975308642,67,27,6,6,75,84,5,4,0,50,45,31,105,181.0,40,334,21,165,3.4709,0.34,8,21,0.01,76,67,51,0.955729166666667,0.548387096774194,0.876712328767123,0.521739130434783,0.0106382978723404,0.764506769825919,1,31.45,59.79,1.9,0.34,1,0,17,14,9,11,5,0.04427083333333304,0.45161290322580605,0.12328767123287698,0.47826086956521696,0.23549323017408097
Sample_0131,0,0,67,43,149,0.810810810810811,0.0115830115830116,0.53448275862069,0.223958333333333,132,0,27,55,44,69,16,10,0.316546762589928,0.496402877697842,0.115107913669065,0.0719424460431655,139,23.573024837725,7,38,2.23188405797101,0.3125,0.9,0.113636363636364,720,540,0.4285714286,0.5714285714,447,70,31,28,144,423,33,5,6,73,133,96,491,0.1847222222,29,167,15,108,2.9865,0.52,12,25,0.14,144,90,73,0.885906040268456,0.627906976744186,0.82089552238806,0.7,0.00714285714285714,0.546790890269151,2,47.25,65.94,1.4,0.05,0,0,17,16,12,3,31,0.11409395973154401,0.37209302325581395,0.17910447761194004,0.30000000000000004,0.45320910973084905
Sample_0132,0,0,29,6,134,0.834319526627219,0.0,0.454545454545454,0.0428571428571429,117,0,0,27,31,4,3,0,0.815789473684211,0.105263157894737,0.0789473684210526,0.0,38,12.9700509722291,0,1,0.25,0.0,0.0,0.0,222,176,0.44221105527638194,0.5577889447236181,77,24,9,9,103,78,7,4,5,82,60,51,111,222.0,11,75,2,24,2.8823,0.83,0,4,0.01,103,99,82,0.873134328358209,0.0,0.931034482758621,0.0,0.0256410256410256,0.243589743589744,0,37.02,88.45,2.39,0.02,0,0,17,6,2,0,3,0.12686567164179097,1.0,0.068965517241379,1.0,0.7564102564102559
Sample_0133,0,0,17,4,217,0.638655462184874,0.0126050420168067,0.634146341463415,0.0180995475113122,203,0,4,10,25,5,1,2,0.757575757575758,0.151515151515151,0.0303030303030303,0.0606060606060606,33,9.78199877325692,2,2,0.0,0.0,2.0,1.0,242,208,0.4622222222,0.5377777778,90,40,10,19,83,132,9,3,8,56,60,46,136,0.2479338843,18,113,3,19,3.6173,0.69,0,2,0.0,83,70,56,0.935483870967742,1.0,0.588235294117647,1.0,0.0294117647058824,0.388235294117647,0,59.43,129.76,2.18,0.43,0,0,14,0,7,0,3,0.06451612903225801,0.0,0.41176470588235303,0.0,0.611764705882353
Sample_0134,0,0,167,148,95,0.985365853658537,0.0,0.480519480519481,0.609053497942387,89,0,88,156,65,260,56,59,0.147727272727273,0.590909090909091,0.127272727272727,0.134090909090909,440,86.6631409539257,44,24,1.48461538461538,1.03571428571429,1.52542372881356,0.384615384615385,1295,299,0.1875784191,0.8124215809,219,37,22,28,989,220,11,4,4,60,920,163,212,0.7104247104,31,224,22,165,1.7308,0.56,13,24,0.05,989,66,60,0.936842105263158,0.594594594594595,0.934131736526946,0.745762711864407,0.00226757369614513,0.0920983778126635,7,58.64,36.58,0.62,0.56,0,0,6,60,11,15,236,0.06315789473684197,0.40540540540540504,0.06586826347305397,0.254237288135593,0.9079016221873365
Sample_0135,1,0,93,49,71,0.957746478873239,0.0,0.526570048309179,0.408333333333333,68,0,40,90,59,67,18,98,0.243801652892562,0.276859504132231,0.0743801652892562,0.40495867768595,242,28.5350661467605,33,23,1.95522388059702,1.88888888888889,1.8469387755102,1.1864406779661,411,52,0.1123110151,0.8876889849,101,14,11,8,277,32,5,1,1,13,249,75,87,0.6058394161,27,109,17,67,2.129,0.54,28,16,0.0,277,16,14,0.957746478873239,0.816326530612245,0.967741935483871,0.336734693877551,0.00411522633744856,0.341870892451324,0,54.43,42.14,0.77,0.02,1,1,3,9,3,65,44,0.04225352112676095,0.18367346938775497,0.032258064516129004,0.6632653061224489,0.6581291075486759
Sample_0136,0,0,56,27,99,0.747252747252747,0.0274725274725275,0.59375,0.214285714285714,96,0,11,51,19,68,20,23,0.146153846153846,0.523076923076923,0.153846153846154,0.176923076923077,130,20.5487225880345,10,10,1.63235294117647,0.8,1.26086956521739,1.26315789473684,252,221,0.467230444,0.532769556,108,17,6,13,108,206,4,0,2,9,109,49,94,0.4325396825,31,107,18,60,2.8222,0.45,12,17,0.01,109,12,9,0.96969696969697,0.407407407407407,0.910714285714286,0.434782608695652,0.00763358778625954,0.145936237090256,5,56.06,45.2,0.81,0.06,1,1,3,16,5,13,58,0.030303030303030054,0.592592592592593,0.08928571428571397,0.565217391304348,0.8540637629097441
Sample_0137,0,0,98,22,443,0.733570159857904,0.0568383658969805,0.506122448979592,0.0473118279569893,416,0,16,95,185,75,104,76,0.420454545454546,0.170454545454545,0.236363636363636,0.172727272727273,440,44.8385994428907,75,48,1.85333333333333,1.55769230769231,1.52631578947368,1.32432432432432,259,141,0.3525,0.6475,158,20,10,12,59,119,7,1,3,11,57,49,153,0.2200772201,28,402,11,106,3.0608,0.71,19,16,0.05,59,38,13,0.939051918735892,0.727272727272727,0.969387755102041,0.986842105263158,0.00226757369614512,0.638548752834467,26,43978.0,68.33,0.0,0.02,1,1,27,6,3,1,27,0.060948081264108,0.27272727272727304,0.030612244897958996,0.013157894736842035,0.361451247165533
Sample_0138,1,0,107,93,77,0.971119133574007,0.0,0.461240310077519,0.547058823529412,65,0,72,89,64,64,48,152,0.195121951219512,0.195121951219512,0.146341463414634,0.463414634146341,328,40.9389789809174,35,13,1.53125,1.6875,1.80263157894737,1.171875,684,87,0.1128404669,0.8871595331,129,21,11,13,510,49,8,3,2,25,468,104,112,0.6842105263,30,150,25,92,1.7283,0.79,31,18,0.25,510,37,25,0.844155844155844,0.774193548387097,0.831775700934579,0.230263157894737,0.00303951367781155,0.202507598784195,0,43.51,41.87,0.96,0.09,0,0,12,21,18,117,51,0.155844155844156,0.22580645161290303,0.16822429906542102,0.769736842105263,0.797492401215805
Sample_0139,0,0,27,7,323,0.46218487394958,0.128851540616247,0.549242424242424,0.0212121212121212,312,0,6,25,88,148,83,68,0.227390180878553,0.382428940568475,0.214470284237726,0.175710594315245,387,30.4907772941262,62,66,1.33108108108108,2.16867469879518,1.83823529411765,1.07954545454546,426,128,0.2310469314,0.7689530686,190,36,23,21,156,107,2,1,2,16,171,79,176,0.4014084507,30,263,13,62,4.2193,0.49,12,6,0.04,156,27,16,0.96594427244582,0.857142857142857,0.925925925925926,0.911764705882353,0.00257731958762887,0.444796600724436,23,34.69,51.19,1.48,0.09,0,0,11,1,2,6,82,0.03405572755417996,0.14285714285714302,0.07407407407407396,0.08823529411764697,0.5552033992755641
Sample_0140,0,0,59,64,80,0.881773399014778,0.0344827586206896,0.410714285714286,0.444444444444444,72,0,42,56,20,48,49,15,0.151515151515151,0.363636363636364,0.371212121212121,0.113636363636364,132,15.6044865343272,10,12,1.33333333333333,1.75510204081633,1.73333333333333,0.95,246,69,0.219047619,0.780952381,148,11,4,14,69,53,3,0,1,12,68,67,111,0.2764227642,25,105,17,42,1.9858,0.86,11,5,0.05,71,20,12,0.9,0.65625,0.949152542372881,0.666666666666667,0.00751879699248121,0.24812030075188,14,44.76,38.93,0.87,0.09,0,0,8,22,3,5,36,0.09999999999999998,0.34375,0.05084745762711895,0.33333333333333304,0.75187969924812
Sample_0141,1,0,98,85,59,0.971074380165289,0.0,0.497835497835498,0.590277777777778,50,0,68,83,60,57,43,108,0.223880597014925,0.212686567164179,0.16044776119403,0.402985074626866,268,24.5254969368614,23,12,2.12280701754386,1.51162790697674,1.87962962962963,1.08333333333333,660,82,0.1105121294,0.8894878706,146,17,15,20,462,64,5,3,3,7,402,128,130,0.6090909091,31,134,23,96,1.7941,0.83,21,20,0.2,464,16,7,0.847457627118644,0.8,0.846938775510204,0.212962962962963,0.00371747211895911,0.209743690080219,3,67.62,35.46,0.52,0.09,0,0,9,17,15,85,45,0.15254237288135597,0.19999999999999996,0.15306122448979598,0.787037037037037,0.790256309919781
Sample_0142,0,1,54,28,91,0.884393063583815,0.00578034682080925,0.533742331288344,0.235294117647059,85,0,20,50,11,9,18,11,0.224489795918367,0.183673469387755,0.36734693877551,0.224489795918367,49,3.41869858279434,11,2,1.44444444444444,1.88888888888889,2.63636363636364,1.0,174,100,0.3649635036,0.6350364964,66,17,15,33,43,71,14,1,2,12,54,39,81,0.3103448276,24,107,14,66,2.6356,0.51,10,16,0.0,45,18,12,0.934065934065934,0.714285714285714,0.925925925925926,1.0,0.02,0.217777777777778,4,22.63,84.84,3.75,0.06,1,1,6,8,4,0,7,0.06593406593406603,0.28571428571428603,0.07407407407407396,0.0,0.782222222222222
Sample_0143,0,0,84,36,282,0.743781094527363,0.0746268656716418,0.516034985422741,0.113207547169811,270,0,23,76,68,48,94,25,0.289361702127659,0.204255319148936,0.4,0.106382978723404,235,25.4103817366052,20,32,1.64583333333333,1.5531914893617,1.48,0.926470588235294,239,228,0.4882226981,0.5117773019,108,27,22,13,69,184,13,4,5,22,68,50,121,0.2845188285,30,276,19,84,2.9996,0.66,18,12,0.15,70,34,23,0.957446808510638,0.638888888888889,0.904761904761905,0.8,0.00423728813559322,0.663841807909605,21,25.87,93.91,3.63,0.03,1,1,12,13,8,5,16,0.042553191489361986,0.36111111111111105,0.09523809523809501,0.19999999999999996,0.336158192090395
Sample_0144,0,0,52,9,253,0.662420382165605,0.0605095541401274,0.553435114503817,0.0343511450381679,241,0,6,44,30,45,76,44,0.153846153846154,0.230769230769231,0.38974358974359,0.225641025641026,195,16.8133131773604,39,18,1.33333333333333,1.59210526315789,1.68181818181818,1.06666666666667,285,173,0.3777292576,0.6222707424,167,17,19,15,67,142,12,3,3,13,75,70,140,0.2631578947,21,209,8,34,3.1798,0.85,7,5,0.08,67,25,13,0.952569169960474,0.666666666666667,0.846153846153846,0.886363636363636,0.00510204081632653,0.397959183673469,29,35.7,51.77,1.45,0.08,0,0,12,3,8,5,27,0.04743083003952597,0.33333333333333304,0.15384615384615397,0.11363636363636398,0.602040816326531
Sample_0145,1,1,65,46,56,0.898203592814371,0.0119760479041916,0.503184713375796,0.450980392156863,52,0,41,63,38,73,30,8,0.25503355704698,0.48993288590604,0.201342281879195,0.0536912751677852,149,23.3813494050279,5,11,2.34246575342466,1.76666666666667,1.0,1.57894736842105,580,76,0.1158536585,0.8841463415,126,11,15,13,415,54,6,1,4,11,407,73,100,0.7017241379,19,76,14,38,1.9882,0.58,18,13,0.01,415,15,12,0.928571428571429,0.891304347826087,0.969230769230769,0.625,0.00666666666666667,0.149680365296804,0,53.46,44.34,0.83,0.09,1,1,4,5,2,3,62,0.07142857142857095,0.10869565217391297,0.030769230769230993,0.375,0.850319634703196
Sample_0146,1,0,66,19,226,0.752411575562701,0.0,0.526132404181185,0.0775510204081633,221,0,14,55,120,142,48,115,0.282352941176471,0.334117647058824,0.112941176470588,0.270588235294118,425,35.1310048247983,17,24,1.83802816901408,1.375,1.61739130434783,1.35833333333333,1424,110,0.07170795306,0.9282920469,352,36,23,41,972,71,12,4,4,19,893,270,261,0.6271067416,34,206,15,69,3.273,0.65,30,16,0.08,972,24,19,0.97787610619469,0.736842105263158,0.833333333333333,0.147826086956522,0.00234741784037559,0.168617337829796,2,73.63,28.18,0.38,0.02,0,0,5,5,11,98,118,0.02212389380530999,0.26315789473684204,0.16666666666666696,0.852173913043478,0.8313826621702041
Sample_0147,1,0,73,47,69,0.952380952380952,0.0,0.483516483516484,0.405172413793103,64,0,38,67,51,35,25,166,0.184115523465704,0.126353790613718,0.0902527075812274,0.59927797833935,277,56.623206373359,53,9,1.74285714285714,1.44,1.6144578313253,1.25490196078431,512,82,0.138047138,0.861952862,111,7,8,9,377,58,7,0,1,16,331,96,85,0.646484375,28,94,22,35,1.8921,0.71,20,13,0.01,377,21,16,0.927536231884058,0.808510638297872,0.917808219178082,0.319277108433735,0.00359712230215827,0.256217882836588,0,58.3,33.87,0.58,0.01,0,0,5,9,6,113,26,0.07246376811594202,0.19148936170212805,0.08219178082191803,0.680722891566265,0.743782117163412
Sample_0148,1,1,61,50,63,0.913793103448276,0.0,0.44311377245509,0.442477876106195,57,0,43,58,33,34,25,92,0.179347826086957,0.184782608695652,0.135869565217391,0.5,184,26.7861904719577,77,10,1.20588235294118,1.2,1.69565217391304,0.96969696969697,210,93,0.3069306931,0.6930693069,96,17,19,11,67,75,5,3,1,9,80,38,92,0.380952381,18,97,13,50,1.6007,0.64,4,12,0.01,68,15,9,0.904761904761905,0.86,0.950819672131147,0.83695652173913,0.0054054054054054,0.292527821939587,6,30.39,55.4,1.82,0.05,1,0,6,7,3,15,24,0.09523809523809501,0.14,0.04918032786885296,0.16304347826086996,0.707472178060413
Sample_0149,0,0,44,15,447,0.50395256916996,0.0790513833992095,0.5775,0.0324675324675325,430,0,9,35,37,35,43,28,0.258741258741259,0.244755244755245,0.300699300699301,0.195804195804196,143,5.35607132140714,22,22,1.14285714285714,1.48837209302326,1.17857142857143,0.837837837837838,123,90,0.4225352113,0.5774647887,59,15,7,10,32,78,4,0,1,7,32,26,65,0.2601626016,35,334,16,126,4.6873,0.23,15,15,0.01,32,24,7,0.961968680089485,0.6,0.795454545454545,0.785714285714286,0.00694444444444444,0.624206349206349,23,26.15,85.24,3.26,0.07,1,1,17,6,9,6,13,0.038031319910515005,0.4,0.20454545454545503,0.21428571428571397,0.375793650793651
Sample_0150,0,0,39,9,418,0.467811158798283,0.0600858369098713,0.530386740331492,0.0210772833723653,404,0,7,36,113,95,117,182,0.222879684418146,0.187376725838264,0.230769230769231,0.358974358974359,507,32.9573588140797,167,39,1.47368421052632,1.58974358974359,1.76923076923077,1.27433628318584,390,174,0.3085106383,0.6914893617,192,21,16,21,140,132,15,2,5,20,141,85,164,0.3615384615,37,349,10,85,4.4198,0.61,30,6,0.08,140,34,20,0.966507177033493,0.777777777777778,0.923076923076923,0.917582417582418,0.00196850393700787,0.409718193120597,18,30.18,49.55,1.64,0.03,1,1,14,2,3,15,56,0.03349282296650702,0.222222222222222,0.07692307692307698,0.08241758241758201,0.590281806879403
Sample_0151,1,0,111,75,130,0.943037974683544,0.0126582278481013,0.493288590604027,0.365853658536585,123,0,62,100,91,38,66,148,0.26530612244898,0.110787172011662,0.192419825072886,0.431486880466472,343,40.5362492098122,121,12,0.684210526315789,1.56060606060606,1.5472972972973,0.89010989010989,391,146,0.2718808194,0.7281191806,134,16,14,18,209,123,8,0,0,15,192,70,129,0.4910485934,29,182,22,85,1.6944,0.65,12,22,0.01,211,22,15,0.946153846153846,0.826666666666667,0.900900900900901,0.817567567567568,0.00290697674418605,0.314871481028152,10,47.31,45.52,0.96,0.04,0,0,7,13,11,27,26,0.05384615384615399,0.173333333333333,0.09909909909909898,0.182432432432432,0.685128518971848
Sample_0152,0,0,81,34,229,0.726744186046512,0.0494186046511628,0.537931034482759,0.129277566539924,211,0,18,58,35,91,82,22,0.152173913043478,0.395652173913044,0.356521739130435,0.0956521739130435,230,29.5338788512447,17,33,1.87912087912088,1.54878048780488,2.40909090909091,0.885714285714286,388,107,0.2161616162,0.7838383838,176,35,31,37,109,75,10,2,5,15,127,89,172,0.3273195876,21,226,13,74,3.068,0.89,9,14,0.23,110,33,16,0.921397379912664,0.529411764705882,0.716049382716049,0.772727272727273,0.00432900432900433,0.361067503924647,28,33.59,61.18,1.82,0.01,1,0,18,16,23,5,58,0.07860262008733598,0.470588235294118,0.283950617283951,0.22727272727272696,0.6389324960753531
Sample_0153,0,0,75,32,132,0.924686192468619,0.0125523012552301,0.5,0.195121951219512,128,0,27,73,43,58,47,35,0.234972677595629,0.316939890710382,0.256830601092896,0.191256830601093,183,8.28779222712539,33,37,1.13793103448276,1.19148936170213,1.51428571428571,0.790697674418605,344,148,0.3008130081,0.6991869919,177,30,27,28,82,116,7,3,0,22,94,69,181,0.273255814,26,152,15,71,2.6089,0.68,14,15,0.05,82,26,22,0.96969696969697,0.84375,0.973333333333333,0.942857142857143,0.00543478260869565,0.634464017991004,8,34.82,58.11,1.67,0.1,1,1,4,5,2,2,21,0.030303030303030054,0.15625,0.02666666666666695,0.05714285714285705,0.36553598200899595
Sample_0154,0,1,41,23,317,0.556430446194226,0.0813648293963255,0.558922558922559,0.0676470588235294,298,0,13,35,69,86,48,87,0.237931034482759,0.296551724137931,0.16551724137931,0.3,290,15.8508674841474,70,45,1.34883720930233,1.8125,1.72413793103448,0.579710144927536,255,112,0.3051771117,0.6948228883,137,17,23,13,65,87,7,4,3,11,79,66,110,0.3098039216,32,283,16,135,4.2207,0.55,10,18,0.08,65,30,13,0.94006309148265,0.565217391304348,0.853658536585366,0.804597701149425,0.00343642611683849,0.521457684008631,7,32.43,59.69,1.84,0.02,1,1,19,10,6,17,41,0.05993690851735001,0.434782608695652,0.14634146341463405,0.19540229885057503,0.478542315991369
Sample_0155,0,0,49,26,240,0.698412698412698,0.0571428571428571,0.541353383458647,0.0977443609022556,223,0,11,38,43,34,67,38,0.236263736263736,0.186813186813187,0.368131868131868,0.208791208791209,182,12.8160056179763,26,19,1.23529411764706,1.32835820895522,1.47368421052632,1.34883720930233,270,158,0.3691588785,0.6308411215,145,25,21,25,54,126,11,6,1,14,67,71,132,0.2481481481,23,217,8,53,3.1875,0.62,11,4,0.1,57,31,14,0.929166666666667,0.423076923076923,0.775510204081633,0.684210526315789,0.00546448087431694,0.555769848923176,16,31.98,62.36,1.95,0.09,1,0,17,15,11,12,15,0.07083333333333297,0.576923076923077,0.22448979591836704,0.31578947368421095,0.44423015107682395
Sample_0157,1,0,41,20,172,0.682403433476395,0.0257510729613734,0.635,0.104166666666667,162,0,5,33,45,61,31,40,0.254237288135593,0.344632768361582,0.175141242937853,0.225988700564972,177,10.8943792847505,16,13,2.39344262295082,1.41935483870968,2.05,0.888888888888889,413,76,0.1554192229,0.8445807771,118,15,13,17,250,44,4,1,0,27,243,68,102,0.588377724,33,133,22,69,3.6313,0.32,22,17,0.0,254,37,27,0.941860465116279,0.25,0.804878048780488,0.4,0.00561797752808989,0.211917480198932,4,45.02,40.19,0.89,0.03,0,0,10,15,8,24,48,0.058139534883721034,0.75,0.19512195121951204,0.6,0.788082519801068
Sample_0158,1,0,82,60,42,0.983695652173913,0.0,0.48314606741573,0.588235294117647,41,0,47,78,78,58,10,103,0.313253012048193,0.232931726907631,0.0401606425702811,0.413654618473896,249,34.1201919689793,16,20,1.72413793103448,1.7,1.59223300970874,1.26923076923077,556,95,0.1459293395,0.8540706605,110,17,13,13,403,56,8,1,1,29,351,109,96,0.631294964,31,86,22,59,1.9479,0.61,33,19,0.01,403,30,29,0.976190476190476,0.783333333333333,0.951219512195122,0.155339805825243,0.004,0.343448275862069,0,69.97,36.0,0.51,0.03,0,0,1,13,4,87,38,0.023809523809523947,0.216666666666667,0.04878048780487798,0.844660194174757,0.6565517241379311
Sample_0159,0,0,115,46,261,0.829383886255924,0.0118483412322275,0.533333333333333,0.149837133550489,250,0,38,104,53,79,80,155,0.14441416893733,0.215258855585831,0.217983651226158,0.422343324250681,367,38.0878917767839,143,34,1.44303797468354,1.2875,1.90967741935484,1.9811320754717,415,253,0.378742515,0.621257485,230,26,13,22,124,216,15,3,2,17,132,105,178,0.3180722892,28,301,20,134,2.6455,0.77,13,10,0.25,124,28,18,0.957854406130268,0.826086956521739,0.904347826086957,0.92258064516129,0.00271739130434783,0.429210236653825,20,44.56,39.2,0.88,0.08,0,0,11,8,11,12,45,0.042145593869732045,0.17391304347826098,0.09565217391304304,0.07741935483870999,0.5707897633461749
